"date1","date","trans"
"04/07/2011",2011-04-07,-184250
"04/07/2011",2011-04-07,-244000
"04/08/2011",2011-04-08,797000
"04/08/2011",2011-04-08,-228600
"04/08/2011",2011-04-08,-5030.79
"04/08/2011",2011-04-08,-40332.6
"04/11/2011",2011-04-11,1502000
"04/11/2011",2011-04-11,-288000
"04/12/2011",2011-04-12,3742000
"04/12/2011",2011-04-12,-3298786.61
"04/13/2011",2011-04-13,2021000
"04/13/2011",2011-04-13,-649550
"04/14/2011",2011-04-14,2668000
"04/14/2011",2011-04-14,-384900
"04/14/2011",2011-04-14,-36450.24
"04/14/2011",2011-04-14,-9233.04
"04/14/2011",2011-04-14,-2353.34
"04/15/2011",2011-04-15,1635000
"04/15/2011",2011-04-15,-323650
"04/18/2011",2011-04-18,1546000
"04/18/2011",2011-04-18,-338350
"04/19/2011",2011-04-19,7678000
"04/19/2011",2011-04-19,-1762.89
"04/19/2011",2011-04-19,-5547500
"04/19/2011",2011-04-19,10931.34
"04/20/2011",2011-04-20,3511000
"04/20/2011",2011-04-20,-584050
"04/20/2011",2011-04-20,-16077.7
"04/20/2011",2011-04-20,-9364.43
"04/21/2011",2011-04-21,1332000
"04/21/2011",2011-04-21,-205630
"04/21/2011",2011-04-21,-10931.34
"04/21/2011",2011-04-21,-435664.72
"04/21/2011",2011-04-21,-13562.29
"04/21/2011",2011-04-21,-58327.3
"04/21/2011",2011-04-21,-3383.81
"04/22/2011",2011-04-22,3370000
"04/22/2011",2011-04-22,-331000
"04/25/2011",2011-04-25,-325000
"04/26/2011",2011-04-26,13165000
"04/26/2011",2011-04-26,-5443200
"04/27/2011",2011-04-27,690000
"04/27/2011",2011-04-27,-613500
"04/28/2011",2011-04-28,13089000
"04/28/2011",2011-04-28,-317650
"04/28/2011",2011-04-28,-23394.95
"04/28/2011",2011-04-28,-6485.57
"04/28/2011",2011-04-28,-1204.95
"04/28/2011",2011-04-28,-145178.41
"04/29/2011",2011-04-29,9157000
"04/29/2011",2011-04-29,-268850
"04/02/2012",2012-04-02,-65846.42
"04/02/2012",2012-04-02,76000
"04/02/2012",2012-04-02,-132000
"04/03/2012",2012-04-03,275000
"04/03/2012",2012-04-03,-76000
"04/04/2012",2012-04-04,738000
"04/04/2012",2012-04-04,-275000
"04/05/2012",2012-04-05,893000
"04/05/2012",2012-04-05,-270500
"04/06/2012",2012-04-06,948000
"04/06/2012",2012-04-06,-240100
"04/06/2012",2012-04-06,-16297.73
"04/09/2012",2012-04-09,1006000
"04/09/2012",2012-04-09,-142400
"04/10/2012",2012-04-10,1218000
"04/10/2012",2012-04-10,-2915702.27
"04/11/2012",2012-04-11,965000
"04/11/2012",2012-04-11,-468900
"04/11/2012",2012-04-11,-3029.17
"04/11/2012",2012-04-11,-37791.23
"04/12/2012",2012-04-12,2471000
"04/12/2012",2012-04-12,-544200
"04/12/2012",2012-04-12,-27293.24
"04/13/2012",2012-04-13,1674000
"04/13/2012",2012-04-13,-327400
"04/16/2012",2012-04-16,2209000
"04/16/2012",2012-04-16,-260800
"04/16/2012",2012-04-16,-2799.79
"04/16/2012",2012-04-16,-1511.46
"04/16/2012",2012-04-16,-6410.28
"04/16/2012",2012-04-16,-58891.16
"04/16/2012",2012-04-16,-882.59
"04/17/2012",2012-04-17,6714000
"04/17/2012",2012-04-17,-4041400
"04/17/2012",2012-04-17,891.36
"04/17/2012",2012-04-17,429672.99
"04/18/2012",2012-04-18,3332000
"04/18/2012",2012-04-18,-457100
"04/18/2012",2012-04-18,6393.84
"04/18/2012",2012-04-18,18315.76
"04/18/2012",2012-04-18,434.1
"04/18/2012",2012-04-18,8555.4
"04/18/2012",2012-04-18,19679.74
"04/19/2012",2012-04-19,1765000
"04/19/2012",2012-04-19,898.04
"04/19/2012",2012-04-19,-326400
"04/19/2012",2012-04-19,12977.88
"04/19/2012",2012-04-19,9022.48
"04/19/2012",2012-04-19,4738.27
"04/19/2012",2012-04-19,15402.16
"04/19/2012",2012-04-19,-11032.5
"04/20/2012",2012-04-20,1822000
"04/20/2012",2012-04-20,-3712.7
"04/20/2012",2012-04-20,-227900
"04/20/2012",2012-04-20,2888.34
"04/20/2012",2012-04-20,26124.72
"04/20/2012",2012-04-20,16384.8
"04/23/2012",2012-04-23,-243000
"04/23/2012",2012-04-23,4919.35
"04/23/2012",2012-04-23,2720.85
"04/24/2012",2012-04-24,2758000
"04/24/2012",2012-04-24,-4123900
"04/24/2012",2012-04-24,170389.23
"04/24/2012",2012-04-24,179650.5
"04/24/2012",2012-04-24,1093.2
"04/25/2012",2012-04-25,5242000
"04/25/2012",2012-04-25,93553.59
"04/25/2012",2012-04-25,-416400
"04/25/2012",2012-04-25,-824770.57
"04/25/2012",2012-04-25,-31947.28
"04/25/2012",2012-04-25,-31019.1
"04/25/2012",2012-04-25,-37325.01
"04/25/2012",2012-04-25,-41492.29
"04/25/2012",2012-04-25,-76445.2
"04/25/2012",2012-04-25,-90179.32
"04/25/2012",2012-04-25,-129496.92
"04/25/2012",2012-04-25,-2888.98
"04/25/2012",2012-04-25,-199756.61
"04/25/2012",2012-04-25,-64864.41
"04/25/2012",2012-04-25,-126587.59
"04/25/2012",2012-04-25,9695.73
"04/25/2012",2012-04-25,24177.34
"04/26/2012",2012-04-26,5390000
"04/26/2012",2012-04-26,-261800
"04/26/2012",2012-04-26,534.38
"04/26/2012",2012-04-26,1580.04
"04/27/2012",2012-04-27,6730000
"04/27/2012",2012-04-27,-222700
"04/27/2012",2012-04-27,226607.06
"04/27/2012",2012-04-27,40153.99
"04/27/2012",2012-04-27,712.86
"04/30/2012",2012-04-30,7450000
"04/30/2012",2012-04-30,-272700
"04/30/2012",2012-04-30,1634.1
"04/30/2012",2012-04-30,60851.82
"04/30/2012",2012-04-30,14687.24
"04/30/2012",2012-04-30,21766.26
"04/01/2013",2013-04-01,135000
"04/01/2013",2013-04-01,-40000
"04/02/2013",2013-04-02,191000
"04/02/2013",2013-04-02,-4079100
"04/02/2013",2013-04-02,-33400
"04/02/2013",2013-04-02,-193528.45
"04/03/2013",2013-04-03,315000
"04/03/2013",2013-04-03,-258000
"04/03/2013",2013-04-03,-597450
"04/04/2013",2013-04-04,643000
"04/04/2013",2013-04-04,-406000
"04/05/2013",2013-04-05,575000
"04/05/2013",2013-04-05,-60000
"04/05/2013",2013-04-05,-13673.36
"04/08/2013",2013-04-08,876000
"04/08/2013",2013-04-08,-329250
"04/08/2013",2013-04-08,-51600
"04/09/2013",2013-04-09,1832000
"04/09/2013",2013-04-09,-4071000
"04/09/2013",2013-04-09,-15078.82
"04/09/2013",2013-04-09,-18377.86
"04/09/2013",2013-04-09,-42633.98
"04/09/2013",2013-04-09,-78238.13
"04/10/2013",2013-04-10,1875000
"04/10/2013",2013-04-10,-550000
"04/11/2013",2013-04-11,2014000
"04/11/2013",2013-04-11,-2e+05
"04/12/2013",2013-04-12,1534000
"04/12/2013",2013-04-12,-15000
"04/12/2013",2013-04-12,-43493.19
"04/12/2013",2013-04-12,-48303.16
"04/12/2013",2013-04-12,-48504.3
"04/12/2013",2013-04-12,-97943.89
"04/12/2013",2013-04-12,-4324.89
"04/12/2013",2013-04-12,-56520.82
"04/15/2013",2013-04-15,2508000
"04/15/2013",2013-04-15,-253300
"04/16/2013",2013-04-16,2829000
"04/16/2013",2013-04-16,-4008500
"04/16/2013",2013-04-16,-2323.82
"04/16/2013",2013-04-16,-645.79
"04/16/2013",2013-04-16,-6393.2
"04/17/2013",2013-04-17,4118000
"04/17/2013",2013-04-17,-296850
"04/17/2013",2013-04-17,2680.44
"04/17/2013",2013-04-17,3380.9
"04/18/2013",2013-04-18,1623000
"04/18/2013",2013-04-18,-251250
"04/18/2013",2013-04-18,8158.11
"04/18/2013",2013-04-18,5233.25
"04/18/2013",2013-04-18,13727.68
"04/18/2013",2013-04-18,17977.49
"04/18/2013",2013-04-18,1770.15
"04/19/2013",2013-04-19,1617000
"04/19/2013",2013-04-19,-109400
"04/19/2013",2013-04-19,-50950
"04/19/2013",2013-04-19,14895.2
"04/19/2013",2013-04-19,116398.77
"04/19/2013",2013-04-19,-27380.8
"04/19/2013",2013-04-19,-133364.19
"04/19/2013",2013-04-19,-1172.19
"04/19/2013",2013-04-19,-25850
"04/22/2013",2013-04-22,-207000
"04/22/2013",2013-04-22,2361.61
"04/22/2013",2013-04-22,18791.51
"04/22/2013",2013-04-22,281376.97
"04/22/2013",2013-04-22,7689.68
"04/23/2013",2013-04-23,2914000
"04/23/2013",2013-04-23,-3925650
"04/23/2013",2013-04-23,-4221.52
"04/23/2013",2013-04-23,-599885.52
"04/23/2013",2013-04-23,6247.26
"04/23/2013",2013-04-23,2816.13
"04/24/2013",2013-04-24,3819000
"04/24/2013",2013-04-24,-74942.45
"04/24/2013",2013-04-24,-483950
"04/24/2013",2013-04-24,7.17
"04/24/2013",2013-04-24,1305.4
"04/24/2013",2013-04-24,10982.16
"04/25/2013",2013-04-25,3472000
"04/25/2013",2013-04-25,-135700
"04/25/2013",2013-04-25,23083.39
"04/25/2013",2013-04-25,206.97
"04/25/2013",2013-04-25,57397.6
"04/25/2013",2013-04-25,-36393.58
"04/25/2013",2013-04-25,-18044.97
"04/25/2013",2013-04-25,-421326.67
"04/25/2013",2013-04-25,7870.56
"04/25/2013",2013-04-25,3101.79
"04/25/2013",2013-04-25,3350.19
"04/25/2013",2013-04-25,6828.54
"04/25/2013",2013-04-25,193209.84
"04/25/2013",2013-04-25,3012.13
"04/26/2013",2013-04-26,3564000
"04/26/2013",2013-04-26,-187900
"04/26/2013",2013-04-26,4154.2
"04/26/2013",2013-04-26,180.86
"04/26/2013",2013-04-26,1076.18
"04/26/2013",2013-04-26,5604.64
"04/29/2013",2013-04-29,5176000
"04/29/2013",2013-04-29,-220100
"04/29/2013",2013-04-29,8499.66
"04/29/2013",2013-04-29,2181.65
"04/30/2013",2013-04-30,8260000
"04/30/2013",2013-04-30,-3995250
"04/30/2013",2013-04-30,-20200
"04/30/2013",2013-04-30,2705.32
"04/30/2013",2013-04-30,1005.63
"04/30/2013",2013-04-30,15632.31
"04/30/2013",2013-04-30,-567.76
"04/30/2013",2013-04-30,-4435.22
"04/30/2013",2013-04-30,-11025.91
"04/30/2013",2013-04-30,-4450
"04/01/2014",2014-04-01,146000
"04/01/2014",2014-04-01,-4017000
"04/02/2014",2014-04-02,156000
"04/02/2014",2014-04-02,-70600
"04/02/2014",2014-04-02,-26301.61
"04/02/2014",2014-04-02,-89519.62
"04/03/2014",2014-04-03,392000
"04/04/2014",2014-04-04,784000
"04/04/2014",2014-04-04,-9442.28
"04/07/2014",2014-04-07,615000
"04/07/2014",2014-04-07,-63900
"04/07/2014",2014-04-07,-180250
"04/08/2014",2014-04-08,1428000
"04/08/2014",2014-04-08,-3856000
"04/09/2014",2014-04-09,1922000
"04/09/2014",2014-04-09,-267000
"04/09/2014",2014-04-09,-6424.29
"04/09/2014",2014-04-09,-109792.01
"04/10/2014",2014-04-10,952000
"04/10/2014",2014-04-10,-31950
"04/10/2014",2014-04-10,-1193.51
"04/10/2014",2014-04-10,-12717.38
"04/11/2014",2014-04-11,783000
"04/11/2014",2014-04-11,-170050
"04/11/2014",2014-04-11,-102382
"04/11/2014",2014-04-11,-24785.5
"04/11/2014",2014-04-11,-33074.45
"04/14/2014",2014-04-14,1630000
"04/14/2014",2014-04-14,-166150
"04/14/2014",2014-04-14,-31204.95
"04/14/2014",2014-04-14,-65164.54
"04/14/2014",2014-04-14,-853.98
"04/15/2014",2014-04-15,2007000
"04/15/2014",2014-04-15,-3746650
"04/15/2014",2014-04-15,-2025.18
"04/15/2014",2014-04-15,-1298.44
"04/16/2014",2014-04-16,2016000
"04/16/2014",2014-04-16,-295150
"04/16/2014",2014-04-16,5463.93
"04/16/2014",2014-04-16,24805.42
"04/16/2014",2014-04-16,6147.62
"04/17/2014",2014-04-17,2366000
"04/17/2014",2014-04-17,-44550
"04/17/2014",2014-04-17,177957.32
"04/17/2014",2014-04-17,274102.35
"04/17/2014",2014-04-17,10548.25
"04/17/2014",2014-04-17,29679.53
"04/17/2014",2014-04-17,2271.78
"04/17/2014",2014-04-17,128.4
"04/18/2014",2014-04-18,850000
"04/18/2014",2014-04-18,-139400
"04/18/2014",2014-04-18,-92385
"04/18/2014",2014-04-18,3549.12
"04/18/2014",2014-04-18,-24040.91
"04/18/2014",2014-04-18,-8557.7
"04/18/2014",2014-04-18,-126198.11
"04/18/2014",2014-04-18,-115006.96
"04/18/2014",2014-04-18,-10461
"04/21/2014",2014-04-21,1864000
"04/21/2014",2014-04-21,-60000
"04/21/2014",2014-04-21,6302.61
"04/21/2014",2014-04-21,2188.22
"04/21/2014",2014-04-21,1481.94
"04/21/2014",2014-04-21,379.83
"04/22/2014",2014-04-22,2700000
"04/22/2014",2014-04-22,-3480000
"04/22/2014",2014-04-22,158199.64
"04/22/2014",2014-04-22,241.52
"04/22/2014",2014-04-22,133883.69
"04/22/2014",2014-04-22,60047.03
"04/22/2014",2014-04-22,2240.12
"04/23/2014",2014-04-23,-350000
"04/23/2014",2014-04-23,28300.35
"04/23/2014",2014-04-23,1966.68
"04/24/2014",2014-04-24,-210000
"04/24/2014",2014-04-24,2360.52
"04/24/2014",2014-04-24,-20723.03
"04/24/2014",2014-04-24,-24460.76
"04/24/2014",2014-04-24,-3685.71
"04/24/2014",2014-04-24,-78573.52
"04/24/2014",2014-04-24,-616395.29
"04/24/2014",2014-04-24,-469638.66
"04/24/2014",2014-04-24,9735.12
"04/24/2014",2014-04-24,1112.66
"04/25/2014",2014-04-25,1348000
"04/25/2014",2014-04-25,-156000
"04/25/2014",2014-04-25,-129155
"04/25/2014",2014-04-25,9471.17
"04/28/2014",2014-04-28,651.15
"04/28/2014",2014-04-28,2834.12
"04/29/2014",2014-04-29,3750000
"04/29/2014",2014-04-29,-3715000
"04/29/2014",2014-04-29,158751.71
"04/29/2014",2014-04-29,14556.73
"04/29/2014",2014-04-29,2152.37
"04/30/2014",2014-04-30,8577000
"04/30/2014",2014-04-30,-325000
"04/30/2014",2014-04-30,-70143
"04/30/2014",2014-04-30,5563.76
"04/30/2014",2014-04-30,3304.5
"04/30/2014",2014-04-30,-4844
"04/01/2015",2015-04-01,110000
"04/01/2015",2015-04-01,-277150
"04/02/2015",2015-04-02,241000
"04/03/2015",2015-04-03,496000
"04/06/2015",2015-04-06,380000
"04/06/2015",2015-04-06,-15300
"04/07/2015",2015-04-07,940000
"04/07/2015",2015-04-07,-2964200
"04/07/2015",2015-04-07,-471816
"04/07/2015",2015-04-07,-15809
"04/08/2015",2015-04-08,-266700
"04/08/2015",2015-04-08,-5359.07
"04/08/2015",2015-04-08,-129429.36
"04/09/2015",2015-04-09,-20000
"04/10/2015",2015-04-10,-125200
"04/10/2015",2015-04-10,-37497.08
"04/10/2015",2015-04-10,-40235.51
"04/10/2015",2015-04-10,-9677.34
"04/10/2015",2015-04-10,-32210.53
"04/10/2015",2015-04-10,-6345.56
"04/14/2015",2015-04-14,-2858600
"04/15/2015",2015-04-15,-264500
"04/15/2015",2015-04-15,111352.15
"04/15/2015",2015-04-15,1001.69
"04/15/2015",2015-04-15,304851.5
"04/15/2015",2015-04-15,2089.09
"04/15/2015",2015-04-15,-2344.2
"04/15/2015",2015-04-15,-34469.49
"04/15/2015",2015-04-15,25883.39
"04/16/2015",2015-04-16,13846.01
"04/16/2015",2015-04-16,12170.54
"04/17/2015",2015-04-17,3136000
"04/17/2015",2015-04-17,-2e+05
"04/17/2015",2015-04-17,-150248
"04/17/2015",2015-04-17,-30977.46
"04/17/2015",2015-04-17,-70498.65
"04/17/2015",2015-04-17,120451.93
"04/17/2015",2015-04-17,1274.69
"04/20/2015",2015-04-20,852000
"04/20/2015",2015-04-20,-126450
"04/20/2015",2015-04-20,7225.94
"04/20/2015",2015-04-20,1189.21
"04/20/2015",2015-04-20,41394.72
"04/20/2015",2015-04-20,5415.73
"04/21/2015",2015-04-21,2130000
"04/21/2015",2015-04-21,-2950200
"04/21/2015",2015-04-21,651.96
"04/21/2015",2015-04-21,-118252.46
"04/21/2015",2015-04-21,-149480.79
"04/21/2015",2015-04-21,-4224.27
"04/21/2015",2015-04-21,6097.61
"04/22/2015",2015-04-22,2530000
"04/22/2015",2015-04-22,-279350
"04/22/2015",2015-04-22,3870.23
"04/22/2015",2015-04-22,68.94
"04/22/2015",2015-04-22,2891.3
"04/23/2015",2015-04-23,919000
"04/23/2015",2015-04-23,-86750
"04/23/2015",2015-04-23,12910.94
"04/23/2015",2015-04-23,-90727.27
"04/23/2015",2015-04-23,-14641.11
"04/23/2015",2015-04-23,-23911.08
"04/23/2015",2015-04-23,159711.55
"04/23/2015",2015-04-23,2379
"04/23/2015",2015-04-23,9999.45
"04/23/2015",2015-04-23,27354.87
"04/24/2015",2015-04-24,2322000
"04/24/2015",2015-04-24,-140700
"04/24/2015",2015-04-24,-196365
"04/24/2015",2015-04-24,3925.95
"04/24/2015",2015-04-24,286.19
"04/24/2015",2015-04-24,-35732.76
"04/24/2015",2015-04-24,-6896.67
"04/24/2015",2015-04-24,-46822.79
"04/27/2015",2015-04-27,-110000
"04/27/2015",2015-04-27,10680.32
"04/28/2015",2015-04-28,3230000
"04/28/2015",2015-04-28,-2947000
"04/29/2015",2015-04-29,6582000
"04/29/2015",2015-04-29,-313300
"04/29/2015",2015-04-29,-149248.53
"04/29/2015",2015-04-29,-34753.07
"04/30/2015",2015-04-30,11332000
"04/30/2015",2015-04-30,-19700
"04/30/2015",2015-04-30,14106.7
"04/30/2015",2015-04-30,3713.31
"04/30/2015",2015-04-30,-1350.31
"04/30/2015",2015-04-30,-22100.75
"04/01/2016",2016-04-01,128000
"04/01/2016",2016-04-01,-157700
"04/04/2016",2016-04-04,190000
"04/04/2016",2016-04-04,-168500
"04/05/2016",2016-04-05,278000
"04/05/2016",2016-04-05,-2612650
"04/05/2016",2016-04-05,-3088.27
"04/06/2016",2016-04-06,525000
"04/06/2016",2016-04-06,-320000
"04/07/2016",2016-04-07,435000
"04/07/2016",2016-04-07,-147350
"04/08/2016",2016-04-08,565000
"04/08/2016",2016-04-08,-162800
"04/08/2016",2016-04-08,-255131
"04/08/2016",2016-04-08,-130492.13
"04/08/2016",2016-04-08,-6190.83
"04/08/2016",2016-04-08,-32761.21
"04/08/2016",2016-04-08,-141038.13
"04/08/2016",2016-04-08,-17234.14
"04/08/2016",2016-04-08,-8947
"04/11/2016",2016-04-11,520000
"04/11/2016",2016-04-11,-142800
"04/12/2016",2016-04-12,940000
"04/12/2016",2016-04-12,-2709500
"04/13/2016",2016-04-13,1145000
"04/13/2016",2016-04-13,-256150
"04/14/2016",2016-04-14,25766.56
"04/15/2016",2016-04-15,-105700
"04/15/2016",2016-04-15,-152806
"04/15/2016",2016-04-15,93.36
"04/15/2016",2016-04-15,130.76
"04/15/2016",2016-04-15,19400.93
"04/15/2016",2016-04-15,235196.85
"04/15/2016",2016-04-15,17433.63
"04/15/2016",2016-04-15,7467.65
"04/15/2016",2016-04-15,-148480.23
"04/15/2016",2016-04-15,-787.85
"04/15/2016",2016-04-15,-111541.01
"04/15/2016",2016-04-15,-27024.16
"04/15/2016",2016-04-15,-14828.42
"04/15/2016",2016-04-15,-619.66
"04/15/2016",2016-04-15,2538.65
"04/18/2016",2016-04-18,-128150
"04/18/2016",2016-04-18,2716.11
"04/18/2016",2016-04-18,3194.47
"04/18/2016",2016-04-18,7729.58
"04/18/2016",2016-04-18,5206.79
"04/19/2016",2016-04-19,-2541400
"04/19/2016",2016-04-19,2388.84
"04/19/2016",2016-04-19,183888.14
"04/19/2016",2016-04-19,10745.9
"04/19/2016",2016-04-19,12870.58
"04/19/2016",2016-04-19,-11706
"04/20/2016",2016-04-20,-230750
"04/20/2016",2016-04-20,67585.45
"04/20/2016",2016-04-20,3669.01
"04/20/2016",2016-04-20,153388.66
"04/21/2016",2016-04-21,-49000
"04/21/2016",2016-04-21,794.79
"04/21/2016",2016-04-21,2496.33
"04/21/2016",2016-04-21,10326.18
"04/21/2016",2016-04-21,-31366.4
"04/21/2016",2016-04-21,-27967.22
"04/21/2016",2016-04-21,-28026.4
"04/21/2016",2016-04-21,-6087.31
"04/21/2016",2016-04-21,-43276.95
"04/21/2016",2016-04-21,-94496.97
"04/21/2016",2016-04-21,5317.52
"04/21/2016",2016-04-21,6794.28
"04/22/2016",2016-04-22,552000
"04/22/2016",2016-04-22,-104900
"04/22/2016",2016-04-22,-77018
"04/22/2016",2016-04-22,7369.01
"04/22/2016",2016-04-22,-3274
"04/25/2016",2016-04-25,-117000
"04/25/2016",2016-04-25,1779.95
"04/26/2016",2016-04-26,2747000
"04/26/2016",2016-04-26,-2565900
"04/26/2016",2016-04-26,15040.6
"04/26/2016",2016-04-26,1575.58
"04/26/2016",2016-04-26,16507.96
"04/27/2016",2016-04-27,2911000
"04/27/2016",2016-04-27,-268850
"04/27/2016",2016-04-27,2551.9
"04/27/2016",2016-04-27,-4218.97
"04/27/2016",2016-04-27,-44281.08
"04/27/2016",2016-04-27,-2433.92
"04/28/2016",2016-04-28,5881000
"04/28/2016",2016-04-28,-121700
"04/28/2016",2016-04-28,4184.59
"04/29/2016",2016-04-29,4297000
"04/29/2016",2016-04-29,-127100
"04/29/2016",2016-04-29,-42360
"04/29/2016",2016-04-29,-4577.67
"04/29/2016",2016-04-29,-250499.1
"04/29/2016",2016-04-29,5934.11
"04/29/2016",2016-04-29,-3174
"04/03/2017",2017-04-03,34000
"04/04/2017",2017-04-04,290000
"04/04/2017",2017-04-04,-2135950
"04/05/2017",2017-04-05,593000
"04/05/2017",2017-04-05,-241300
"04/05/2017",2017-04-05,-40901.57
"04/06/2017",2017-04-06,4e+05
"04/07/2017",2017-04-07,555000
"04/07/2017",2017-04-07,-58150
"04/10/2017",2017-04-10,-132100
"04/11/2017",2017-04-11,-2305350
"04/11/2017",2017-04-11,-52621.05
"04/11/2017",2017-04-11,-20161.21
"04/11/2017",2017-04-11,-6104.56
"04/11/2017",2017-04-11,-1740.94
"04/12/2017",2017-04-12,-46900
"04/13/2017",2017-04-13,-135500
"04/13/2017",2017-04-13,-13307.42
"04/13/2017",2017-04-13,-21121.68
"04/13/2017",2017-04-13,-1311.18
"04/14/2017",2017-04-14,9e+05
"04/14/2017",2017-04-14,-101350
"04/14/2017",2017-04-14,22036.78
"04/17/2017",2017-04-17,-122200
"04/17/2017",2017-04-17,-131023
"04/17/2017",2017-04-17,13277.03
"04/17/2017",2017-04-17,2218.74
"04/17/2017",2017-04-17,3604.51
"04/17/2017",2017-04-17,1563.54
"04/17/2017",2017-04-17,7848.26
"04/17/2017",2017-04-17,-11158
"04/18/2017",2017-04-18,-2260900
"04/18/2017",2017-04-18,6213.06
"04/18/2017",2017-04-18,3826.72
"04/19/2017",2017-04-19,2643000
"04/19/2017",2017-04-19,-256500
"04/19/2017",2017-04-19,3515.96
"04/19/2017",2017-04-19,16991.24
"04/19/2017",2017-04-19,9374.28
"04/19/2017",2017-04-19,-159869.53
"04/19/2017",2017-04-19,-8590.5
"04/19/2017",2017-04-19,-29739.33
"04/19/2017",2017-04-19,-151901.07
"04/19/2017",2017-04-19,805.74
"04/19/2017",2017-04-19,6378.68
"04/19/2017",2017-04-19,2225.78
"04/20/2017",2017-04-20,693000
"04/20/2017",2017-04-20,-58300
"04/20/2017",2017-04-20,137246.97
"04/20/2017",2017-04-20,118264.02
"04/20/2017",2017-04-20,72.74
"04/20/2017",2017-04-20,949.32
"04/21/2017",2017-04-21,1554000
"04/21/2017",2017-04-21,-112100
"04/21/2017",2017-04-21,19179.86
"04/21/2017",2017-04-21,7406.02
"04/21/2017",2017-04-21,13039.09
"04/21/2017",2017-04-21,25891.62
"04/21/2017",2017-04-21,54181.57
"04/24/2017",2017-04-24,-125000
"04/24/2017",2017-04-24,8070.6
"04/25/2017",2017-04-25,1336000
"04/25/2017",2017-04-25,682.7
"04/26/2017",2017-04-26,3691000
"04/26/2017",2017-04-26,-2465600
"04/26/2017",2017-04-26,3706.38
"04/26/2017",2017-04-26,187083.86
"04/26/2017",2017-04-26,-32678.5
"04/26/2017",2017-04-26,-24015.63
"04/26/2017",2017-04-26,-49207.85
"04/26/2017",2017-04-26,-16240.53
"04/26/2017",2017-04-26,-54013.45
"04/26/2017",2017-04-26,-533.17
"04/26/2017",2017-04-26,-6627.04
"04/26/2017",2017-04-26,7310.09
"04/26/2017",2017-04-26,2693.2
"04/27/2017",2017-04-27,4814000
"04/27/2017",2017-04-27,-65600
"04/27/2017",2017-04-27,393.59
"04/27/2017",2017-04-27,776.49
"04/28/2017",2017-04-28,-160150
"04/28/2017",2017-04-28,-38278
"04/28/2017",2017-04-28,-655019.71
"04/28/2017",2017-04-28,-549.25
"04/28/2017",2017-04-28,-936.41
"04/28/2017",2017-04-28,-146599.18
"04/28/2017",2017-04-28,-69558
"04/28/2017",2017-04-28,-2494
"05/02/2005",2005-05-02,5816.44
"05/02/2005",2005-05-02,3463.73
"05/02/2005",2005-05-02,-6351.92
"05/02/2005",2005-05-02,-3866.91
"05/02/2005",2005-05-02,13357.45
"05/02/2005",2005-05-02,-110000
"05/02/2005",2005-05-02,5618000
"05/03/2005",2005-05-03,3809.12
"05/03/2005",2005-05-03,4737.83
"05/03/2005",2005-05-03,-2740000
"05/03/2005",2005-05-03,8852000
"05/04/2005",2005-05-04,15813000
"05/04/2005",2005-05-04,-561000
"05/04/2005",2005-05-04,3044.74
"05/04/2005",2005-05-04,83783.65
"05/05/2005",2005-05-05,15585000
"05/05/2005",2005-05-05,-284000
"05/05/2005",2005-05-05,9615.65
"05/06/2005",2005-05-06,1975.43
"05/06/2005",2005-05-06,-140000
"05/06/2005",2005-05-06,11712000
"05/09/2005",2005-05-09,15500000
"05/09/2005",2005-05-09,-226945.02
"05/09/2005",2005-05-09,-423240.38
"05/09/2005",2005-05-09,-78418.51
"05/09/2005",2005-05-09,-35289.85
"05/09/2005",2005-05-09,-88321.93
"05/09/2005",2005-05-09,-24638.43
"05/09/2005",2005-05-09,-20012.94
"05/09/2005",2005-05-09,-5403.71
"05/09/2005",2005-05-09,-106000
"05/10/2005",2005-05-10,19555000
"05/10/2005",2005-05-10,-2735000
"05/11/2005",2005-05-11,2.2e+07
"05/11/2005",2005-05-11,3412.55
"05/11/2005",2005-05-11,-11077.08
"05/11/2005",2005-05-11,-146574.66
"05/11/2005",2005-05-11,-24466.69
"05/11/2005",2005-05-11,-595000
"05/12/2005",2005-05-12,11750000
"05/12/2005",2005-05-12,151823.64
"05/12/2005",2005-05-12,-289
"05/12/2005",2005-05-12,-289000
"05/13/2005",2005-05-13,3200000
"05/13/2005",2005-05-13,-132000
